Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2021,2021,2021,6,1,4,Re-Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,301,,912,,,2
H5,2021,2021,2021,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,11539,,,,476455,,944739,,,2
H5,2021,2021,2021,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1688,,,,,,502347,,,6
H5,2021,2021,2021,6,1,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,566526,,218476,,,2
H5,2021,2021,2021,6,1,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,513030,,122874,,,2
H5,2021,2021,2021,6,1,4,Re-Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,5446,,574,,,2
H5,2021,2021,2021,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,35157,,,,21776125,,40704802,,,4
H5,2021,2021,2021,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,9033,,,,2038417,,3890362,,,4
H5,2021,2021,2021,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2525,,,,572687,,1092985,,,4
H4,2017,2017,2017,6,1,1,Import,24,Angola,AGO,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,327528,,,,662278,,643690,,,0
H4,2017,2017,2017,6,1,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,10,,,,895,,2538,,,0
H4,2017,2017,2017,6,1,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,45800,,,,45800,,28479,,,0
H4,2017,2017,2017,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,885742,,1416453,,,6
H4,2017,2017,2017,6,1,2,Export,44,Bahamas,BHS,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,43,,,,13690,,21689,,,6
H4,2017,2017,2017,6,1,1,Import,72,Botswana,BWA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2812,,,,40616,,20073,,,0
H4,2017,2017,2017,6,1,1,Import,84,Belize,BLZ,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,88,,133,,,2
H4,2017,2017,2017,6,1,1,Import,90,Solomon Isds,SLB,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,24,,41,,,6
H4,2017,2017,2017,6,1,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,118,,,,56652,,68679,,,2
H4,2017,2017,2017,6,1,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,143,,,,125479,,82887,,,2
H4,2017,2017,2017,6,1,1,Import,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,12,,,,14000,,7195,,,2
H4,2017,2017,2017,6,1,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,500,,782,,,2
H4,2017,2017,2017,6,1,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,2743,,3998,,,0
H4,2017,2017,2017,6,1,1,Import,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2706,,,,70549,,47139,,,0
H4,2017,2017,2017,6,1,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,62,,,,84700,,36408,,,2
H4,2017,2017,2017,6,1,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,446721,,451803,,,2
H4,2017,2017,2017,6,1,2,Export,231,Ethiopia,ETH,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2,,,,5750,,1343,,,2
H4,2017,2017,2017,6,1,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,6,,,,2447,,8819,,,0
H4,2017,2017,2017,6,1,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,43808,,70057,,,6
H4,2017,2017,2017,6,1,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,236,,,,372667,,137028,,,2
H4,2017,2017,2017,6,1,2,Export,288,Ghana,GHA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,308265,,431572,,,2
H4,2017,2017,2017,6,1,1,Import,296,Kiribati,KIR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,14,,,,7327,,11718,,,4
H4,2017,2017,2017,6,1,2,Export,296,Kiribati,KIR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,628,,,,5225,,8278,,,4
H4,2017,2017,2017,6,1,1,Import,308,Grenada,GRD,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,1259,,12901,,,2
H4,2017,2017,2017,6,1,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,121398,,120713,,,2
H4,2017,2017,2017,6,1,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,696,,25435,,,2
H4,2017,2017,2017,6,1,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1473,,,,1065409,,853019,,,2
H4,2017,2017,2017,6,1,2,Export,404,Kenya,KEN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,11,,2,,,2
H4,2017,2017,2017,6,1,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,5342,,,,40463,,122200,,,0
H4,2017,2017,2017,6,1,1,Import,466,Mali,MLI,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,179,,,,112931,,103834,,,2
H4,2017,2017,2017,6,1,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,,,60163,,,0
H4,2017,2017,2017,6,1,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,37683,,,,162494,,180078,,,0
H4,2017,2017,2017,6,1,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,405,,,,141187,,234977,,,6
H4,2017,2017,2017,6,1,2,Export,524,Nepal,NPL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,947,,2337,,,6
H4,2017,2017,2017,6,1,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,1200,,626,,,0
H4,2017,2017,2017,6,1,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,1850,,819,,,2
H4,2017,2017,2017,6,1,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,572,,,,199117,,331389,,,6
H4,2017,2017,2017,6,1,1,Import,585,Palau,PLW,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,200,,,,,,30,,,0
H4,2017,2017,2017,6,1,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1149109,,,,973824,,2935574,,,0
H4,2017,2017,2017,6,1,2,Export,608,Philippines,PHL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,1028862,,545435,,,2
H4,2017,2017,2017,6,1,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,406311,,494456,,,6
H4,2017,2017,2017,6,1,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,347282,,324318,,,2
H4,2017,2017,2017,6,1,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,9,,,,6000,,4864,,,2
H4,2017,2017,2017,6,1,1,Import,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,230,,475,,,2
H4,2017,2017,2017,6,1,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,9337084,,6905112,,,2
H4,2017,2017,2017,6,1,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,55,,,,24000,,28050,,,2
H4,2017,2017,2017,6,1,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,97,,,,116400,,56465,,,2
H4,2017,2017,2017,6,1,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,11785317,,18846726,,,6
H4,2017,2017,2017,6,1,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,27608,,,,656236,,1039618,,,6
H4,2017,2017,2017,6,1,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,475978,,761171,,,6
H4,2017,2017,2017,6,1,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,702,,,,222549,,352565,,,6
H4,2017,2017,2017,6,1,1,Import,762,Tajikistan,TJK,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,82272,,124177,,,6
H4,2017,2017,2017,6,1,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,54000,,9509,,,2
H4,2017,2017,2017,6,1,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,8905920,,4176059,,,2
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1493,,,,909620,,749449,,,2
H4,2017,2017,2017,6,1,3,Re-Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1491,,,,909264,,748088,,,2
H4,2017,2017,2017,6,1,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,192,,,,5514,,12651,,,0
H4,2017,2017,2017,6,1,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,34,,,,19616,,19981,,,2
H4,2017,2017,2017,6,1,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,818925,,570750,,,2
H4,2017,2017,2017,6,1,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3877,,,,75093,,120086,,,4
H4,2017,2017,2017,6,1,2,Export,818,Egypt,EGY,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,771,,,,13273,,21027,,,6
H4,2017,2017,2017,6,1,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,17,,,,116125,,9962,,,2
H4,2017,2017,2017,6,1,2,Export,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,2300,,1904,,,2
H4,2017,2017,2017,6,1,1,Import,860,Uzbekistan,UZB,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,270,,,,156455,,250199,,,4
H4,2017,2017,2017,6,1,1,Import,882,Samoa,WSM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1,,,,361,,600,,,4
H4,2018,2018,2018,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2396,,,,852914,,1462410,,,6
H4,2018,2018,2018,6,1,2,Export,44,Bahamas,BHS,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,5934,,13447,,,6
H4,2018,2018,2018,6,1,1,Import,90,Solomon Isds,SLB,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,340,,583,,,4
H4,2018,2018,2018,6,1,1,Import,108,Burundi,BDI,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,8,,,,5950,,5484,,,2
H4,2018,2018,2018,6,1,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,10,,,,42789,,6195,,,2
H4,2018,2018,2018,6,1,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2726,,,,42881,,36271,,,0
H4,2018,2018,2018,6,1,1,Import,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,28,,,,58907,,17556,,,2
H4,2018,2018,2018,6,1,1,Import,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,16066,,,,152935,,114714,,,0
H4,2018,2018,2018,6,1,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2,,,,3036,,1432,,,2
H4,2018,2018,2018,6,1,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,115,,,,91826,,70559,,,2
H4,2018,2018,2018,6,1,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,7,,,,2737,,4694,,,6
H4,2018,2018,2018,6,1,1,Import,296,Kiribati,KIR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,19,,,,19578,,33569,,,4
H4,2018,2018,2018,6,1,1,Import,308,Grenada,GRD,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,,,5595,,,6
H4,2018,2018,2018,6,1,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1230,,,,1065858,,750878,,,2
H4,2018,2018,2018,6,1,1,Import,426,Lesotho,LSO,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,100,,103,,,2
H4,2018,2018,2018,6,1,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,61,,,,25619,,37433,,,6
H4,2018,2018,2018,6,1,2,Export,454,Malawi,MWI,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,27000,,20641,,,2
H4,2018,2018,2018,6,1,1,Import,478,Mauritania,MRT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3,,,,9241,,2326,,,2
H4,2018,2018,2018,6,1,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,,,100779,,,0
H4,2018,2018,2018,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,15,,,,7000,,12901,,,0
H4,2018,2018,2018,6,1,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,475,,,,169089,,289922,,,6
H4,2018,2018,2018,6,1,2,Export,524,Nepal,NPL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,1175,,2664,,,6
H4,2018,2018,2018,6,1,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,18,,,,2204,,11570,,,2
H4,2018,2018,2018,6,1,2,Export,533,Aruba,ABW,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,98,,199,,,2
H4,2018,2018,2018,6,1,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,177,,,,926788,,108140,,,2
H4,2018,2018,2018,6,1,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2944,,,,1603237,,2748917,,,4
H4,2018,2018,2018,6,1,2,Export,608,Philippines,PHL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,82,,,,35086,,79504,,,4
H4,2018,2018,2018,6,1,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1321,,,,1155748,,806663,,,2
H4,2018,2018,2018,6,1,1,Import,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,672,,,,19939,,16462,,,0
H4,2018,2018,2018,6,1,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,17846,,,,13726097,,10889580,,,2
H4,2018,2018,2018,6,1,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,78808,,60429,,,2
H4,2018,2018,2018,6,1,3,Re-Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",8,Weight in kilograms,30808,,,,30808,,15390,,,0
H4,2018,2018,2018,6,1,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,45,,,,131033,,27895,,,2
H4,2018,2018,2018,6,1,1,Import,694,Sierra Leone,SLE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,62,,,,59464,,38013,,,2
H4,2018,2018,2018,6,1,1,Import,762,Tajikistan,TJK,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,84,,,,36534,,51410,,,2
H4,2018,2018,2018,6,1,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,169396,,,,132779,,227663,,,4
H4,2018,2018,2018,6,1,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,72,,,,139270,,43972,,,2
H4,2018,2018,2018,6,1,1,Import,882,Samoa,WSM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,75,,,,27958,,47937,,,4
H4,2019,2019,2019,6,1,1,Import,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,236779,,180773,,,2
H4,2019,2019,2019,6,1,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,24,,36,,,6
H4,2019,2019,2019,6,1,1,Import,308,Grenada,GRD,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,52,,44,,,2
H4,2019,2019,2019,6,1,1,Import,426,Lesotho,LSO,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3,,,,2500,,3161,,,2
H4,2019,2019,2019,6,1,1,Import,478,Mauritania,MRT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,5,,,,28000,,4633,,,2
H4,2019,2019,2019,6,1,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,,,172629,,,0
H4,2019,2019,2019,6,1,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2,,,,857,,2554,,,2
H4,2019,2019,2019,6,1,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,525,,,,1458456,,459648,,,2
H4,2019,2019,2019,6,1,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,1099502,,892035,,,0
H4,2019,2019,2019,6,1,1,Import,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1,,,,0,,12,,,0
H4,2019,2019,2019,6,1,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,,,10321338,,,6
H4,2019,2019,2019,6,1,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,305,,,,173000,,161644,,,2
H4,2019,2019,2019,6,1,1,Import,762,Tajikistan,TJK,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,5469,,,,78297,,115062,,,4
H4,2019,2019,2019,6,1,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,97,,338,,,0
H4,2019,2019,2019,6,1,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,569,,,,120162,,205200,,,4
H4,2019,2019,2019,6,1,1,Import,882,Samoa,WSM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,34,,,,13652,,20063,,,4
H4,2020,2020,2020,6,1,1,Import,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1738,,,,43972,,35575,,,0
H4,2020,2020,2020,6,1,1,Import,308,Grenada,GRD,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,9,,,,8691,,6421,,,2
H4,2020,2020,2020,6,1,1,Import,426,Lesotho,LSO,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,13,,,,7016,,7984,,,2
