start,end,minute_count
2022-04-11T03:52:00.000Z,2022-04-11T03:53:00.000Z,230
2022-04-11T03:53:00.000Z,2022-04-11T03:54:00.000Z,223
2022-04-11T03:54:00.000Z,2022-04-11T03:55:00.000Z,182
2022-04-11T03:55:00.000Z,2022-04-11T03:56:00.000Z,209
2022-04-11T03:56:00.000Z,2022-04-11T03:57:00.000Z,207
2022-04-11T03:57:00.000Z,2022-04-11T03:58:00.000Z,214
2022-04-11T03:58:00.000Z,2022-04-11T03:59:00.000Z,188
2022-04-11T03:59:00.000Z,2022-04-11T04:00:00.000Z,209
2022-04-11T04:00:00.000Z,2022-04-11T04:01:00.000Z,184
2022-04-11T04:01:00.000Z,2022-04-11T04:02:00.000Z,175
2022-04-11T04:02:00.000Z,2022-04-11T04:03:00.000Z,198
2022-04-11T04:03:00.000Z,2022-04-11T04:04:00.000Z,174
2022-04-11T04:04:00.000Z,2022-04-11T04:05:00.000Z,154
2022-04-11T04:05:00.000Z,2022-04-11T04:06:00.000Z,173
2022-04-11T04:06:00.000Z,2022-04-11T04:07:00.000Z,188
2022-04-11T04:07:00.000Z,2022-04-11T04:08:00.000Z,194
2022-04-11T04:08:00.000Z,2022-04-11T04:09:00.000Z,175
2022-04-11T04:09:00.000Z,2022-04-11T04:10:00.000Z,187
2022-04-11T04:10:00.000Z,2022-04-11T04:11:00.000Z,186
2022-04-11T04:11:00.000Z,2022-04-11T04:12:00.000Z,193
2022-04-11T04:12:00.000Z,2022-04-11T04:13:00.000Z,188
2022-04-11T04:13:00.000Z,2022-04-11T04:14:00.000Z,181
2022-04-11T04:14:00.000Z,2022-04-11T04:15:00.000Z,178
2022-04-11T04:15:00.000Z,2022-04-11T04:16:00.000Z,162
2022-04-11T04:16:00.000Z,2022-04-11T04:17:00.000Z,193
2022-04-11T04:17:00.000Z,2022-04-11T04:18:00.000Z,195
2022-04-11T04:18:00.000Z,2022-04-11T04:19:00.000Z,176
2022-04-11T04:19:00.000Z,2022-04-11T04:20:00.000Z,166
2022-04-11T04:20:00.000Z,2022-04-11T04:21:00.000Z,200
2022-04-11T04:21:00.000Z,2022-04-11T04:22:00.000Z,143
2022-04-11T04:22:00.000Z,2022-04-11T04:23:00.000Z,166
2022-04-11T04:23:00.000Z,2022-04-11T04:24:00.000Z,161
2022-04-11T04:24:00.000Z,2022-04-11T04:25:00.000Z,157
2022-04-11T04:25:00.000Z,2022-04-11T04:26:00.000Z,158
2022-04-11T04:26:00.000Z,2022-04-11T04:27:00.000Z,166
2022-04-11T04:27:00.000Z,2022-04-11T04:28:00.000Z,148
2022-04-11T04:28:00.000Z,2022-04-11T04:29:00.000Z,142
2022-04-11T04:29:00.000Z,2022-04-11T04:30:00.000Z,155
2022-04-11T04:30:00.000Z,2022-04-11T04:31:00.000Z,187
2022-04-11T04:31:00.000Z,2022-04-11T04:32:00.000Z,157
2022-04-11T04:32:00.000Z,2022-04-11T04:33:00.000Z,163
2022-04-11T04:33:00.000Z,2022-04-11T04:34:00.000Z,164
2022-04-11T04:34:00.000Z,2022-04-11T04:35:00.000Z,187
2022-04-11T04:35:00.000Z,2022-04-11T04:36:00.000Z,152
2022-04-11T04:36:00.000Z,2022-04-11T04:37:00.000Z,151
2022-04-11T04:37:00.000Z,2022-04-11T04:38:00.000Z,161
2022-04-11T04:38:00.000Z,2022-04-11T04:39:00.000Z,140
2022-04-11T04:39:00.000Z,2022-04-11T04:40:00.000Z,135
2022-04-11T04:40:00.000Z,2022-04-11T04:41:00.000Z,163
2022-04-11T04:41:00.000Z,2022-04-11T04:42:00.000Z,124
2022-04-11T04:42:00.000Z,2022-04-11T04:43:00.000Z,134
2022-04-11T04:43:00.000Z,2022-04-11T04:44:00.000Z,141
2022-04-11T04:44:00.000Z,2022-04-11T04:45:00.000Z,140
2022-04-11T04:45:00.000Z,2022-04-11T04:46:00.000Z,163
2022-04-11T04:46:00.000Z,2022-04-11T04:47:00.000Z,158
2022-04-11T04:47:00.000Z,2022-04-11T04:48:00.000Z,136
2022-04-11T04:48:00.000Z,2022-04-11T04:49:00.000Z,139
2022-04-11T04:49:00.000Z,2022-04-11T04:50:00.000Z,144
2022-04-11T04:50:00.000Z,2022-04-11T04:51:00.000Z,154
2022-04-11T04:51:00.000Z,2022-04-11T04:52:00.000Z,145
2022-04-11T04:52:00.000Z,2022-04-11T04:53:00.000Z,153
2022-04-11T04:53:00.000Z,2022-04-11T04:54:00.000Z,177
2022-04-11T04:54:00.000Z,2022-04-11T04:55:00.000Z,140
2022-04-11T04:55:00.000Z,2022-04-11T04:56:00.000Z,145
2022-04-11T04:56:00.000Z,2022-04-11T04:57:00.000Z,134
2022-04-11T04:57:00.000Z,2022-04-11T04:58:00.000Z,143
2022-04-11T04:58:00.000Z,2022-04-11T04:59:00.000Z,119
2022-04-11T04:59:00.000Z,2022-04-11T05:00:00.000Z,144
2022-04-11T05:00:00.000Z,2022-04-11T05:01:00.000Z,192
2022-04-11T05:01:00.000Z,2022-04-11T05:02:00.000Z,116
2022-04-11T05:02:00.000Z,2022-04-11T05:03:00.000Z,132
2022-04-11T05:03:00.000Z,2022-04-11T05:04:00.000Z,114
2022-04-11T05:04:00.000Z,2022-04-11T05:05:00.000Z,126
2022-04-11T05:05:00.000Z,2022-04-11T05:06:00.000Z,156
2022-04-11T05:06:00.000Z,2022-04-11T05:07:00.000Z,143
2022-04-11T05:07:00.000Z,2022-04-11T05:08:00.000Z,160
2022-04-11T05:08:00.000Z,2022-04-11T05:09:00.000Z,151
2022-04-11T05:09:00.000Z,2022-04-11T05:10:00.000Z,140
2022-04-11T05:10:00.000Z,2022-04-11T05:11:00.000Z,123
2022-04-11T05:11:00.000Z,2022-04-11T05:12:00.000Z,126
2022-04-11T05:12:00.000Z,2022-04-11T05:13:00.000Z,137
2022-04-11T05:13:00.000Z,2022-04-11T05:14:00.000Z,116
2022-04-11T05:14:00.000Z,2022-04-11T05:15:00.000Z,136
2022-04-11T05:15:00.000Z,2022-04-11T05:16:00.000Z,116
2022-04-11T05:16:00.000Z,2022-04-11T05:17:00.000Z,120
2022-04-11T05:17:00.000Z,2022-04-11T05:18:00.000Z,129
2022-04-11T05:18:00.000Z,2022-04-11T05:19:00.000Z,133
2022-04-11T05:19:00.000Z,2022-04-11T05:20:00.000Z,112
2022-04-11T05:20:00.000Z,2022-04-11T05:21:00.000Z,174
2022-04-11T05:21:00.000Z,2022-04-11T05:22:00.000Z,122
2022-04-11T05:22:00.000Z,2022-04-11T05:23:00.000Z,137
2022-04-11T05:23:00.000Z,2022-04-11T05:24:00.000Z,112
2022-04-11T05:24:00.000Z,2022-04-11T05:25:00.000Z,138
2022-04-11T05:25:00.000Z,2022-04-11T05:26:00.000Z,110
2022-04-11T05:26:00.000Z,2022-04-11T05:27:00.000Z,111
2022-04-11T05:27:00.000Z,2022-04-11T05:28:00.000Z,117
2022-04-11T05:28:00.000Z,2022-04-11T05:29:00.000Z,120
2022-04-11T05:29:00.000Z,2022-04-11T05:30:00.000Z,90
2022-04-11T05:30:00.000Z,2022-04-11T05:31:00.000Z,147
2022-04-11T05:31:00.000Z,2022-04-11T05:32:00.000Z,120
2022-04-11T05:32:00.000Z,2022-04-11T05:33:00.000Z,124
2022-04-11T05:33:00.000Z,2022-04-11T05:34:00.000Z,116
2022-04-11T05:34:00.000Z,2022-04-11T05:35:00.000Z,125
2022-04-11T05:35:00.000Z,2022-04-11T05:36:00.000Z,119
2022-04-11T05:36:00.000Z,2022-04-11T05:37:00.000Z,122
2022-04-11T05:37:00.000Z,2022-04-11T05:38:00.000Z,102
2022-04-11T05:38:00.000Z,2022-04-11T05:39:00.000Z,101
2022-04-11T05:39:00.000Z,2022-04-11T05:40:00.000Z,119
2022-04-11T05:40:00.000Z,2022-04-11T05:41:00.000Z,133
2022-04-11T05:41:00.000Z,2022-04-11T05:42:00.000Z,123
2022-04-11T05:42:00.000Z,2022-04-11T05:43:00.000Z,122
2022-04-11T05:43:00.000Z,2022-04-11T05:44:00.000Z,125
2022-04-11T05:44:00.000Z,2022-04-11T05:45:00.000Z,118
2022-04-11T05:45:00.000Z,2022-04-11T05:46:00.000Z,99
2022-04-11T05:46:00.000Z,2022-04-11T05:47:00.000Z,102
2022-04-11T05:47:00.000Z,2022-04-11T05:48:00.000Z,100
2022-04-11T05:48:00.000Z,2022-04-11T05:49:00.000Z,102
2022-04-11T05:49:00.000Z,2022-04-11T05:50:00.000Z,110
2022-04-11T05:50:00.000Z,2022-04-11T05:51:00.000Z,115
2022-04-11T05:51:00.000Z,2022-04-11T05:52:00.000Z,122
2022-04-11T05:52:00.000Z,2022-04-11T05:53:00.000Z,96
2022-04-11T05:53:00.000Z,2022-04-11T05:54:00.000Z,114
2022-04-11T05:54:00.000Z,2022-04-11T05:55:00.000Z,112
2022-04-11T05:55:00.000Z,2022-04-11T05:56:00.000Z,98
2022-04-11T05:56:00.000Z,2022-04-11T05:57:00.000Z,109
2022-04-11T05:57:00.000Z,2022-04-11T05:58:00.000Z,109
2022-04-11T05:58:00.000Z,2022-04-11T05:59:00.000Z,122
2022-04-11T05:59:00.000Z,2022-04-11T06:00:00.000Z,95
2022-04-11T06:00:00.000Z,2022-04-11T06:01:00.000Z,157
2022-04-11T06:01:00.000Z,2022-04-11T06:02:00.000Z,98
2022-04-11T06:02:00.000Z,2022-04-11T06:03:00.000Z,104
2022-04-11T06:03:00.000Z,2022-04-11T06:04:00.000Z,109
2022-04-11T06:04:00.000Z,2022-04-11T06:05:00.000Z,96
2022-04-11T06:05:00.000Z,2022-04-11T06:06:00.000Z,122
2022-04-11T06:06:00.000Z,2022-04-11T06:07:00.000Z,109
2022-04-11T06:07:00.000Z,2022-04-11T06:08:00.000Z,92
2022-04-11T06:08:00.000Z,2022-04-11T06:09:00.000Z,100
2022-04-11T06:09:00.000Z,2022-04-11T06:10:00.000Z,108
2022-04-11T06:10:00.000Z,2022-04-11T06:11:00.000Z,110
2022-04-11T06:11:00.000Z,2022-04-11T06:12:00.000Z,104
2022-04-11T06:12:00.000Z,2022-04-11T06:13:00.000Z,110
2022-04-11T06:13:00.000Z,2022-04-11T06:14:00.000Z,101
2022-04-11T06:14:00.000Z,2022-04-11T06:15:00.000Z,90
2022-04-11T06:15:00.000Z,2022-04-11T06:16:00.000Z,107
2022-04-11T06:16:00.000Z,2022-04-11T06:17:00.000Z,93
2022-04-11T06:17:00.000Z,2022-04-11T06:18:00.000Z,89
2022-04-11T06:18:00.000Z,2022-04-11T06:19:00.000Z,89
2022-04-11T06:19:00.000Z,2022-04-11T06:20:00.000Z,89
2022-04-11T06:20:00.000Z,2022-04-11T06:21:00.000Z,107
2022-04-11T06:21:00.000Z,2022-04-11T06:22:00.000Z,126
2022-04-11T06:22:00.000Z,2022-04-11T06:23:00.000Z,85
2022-04-11T06:23:00.000Z,2022-04-11T06:24:00.000Z,93
2022-04-11T06:24:00.000Z,2022-04-11T06:25:00.000Z,86
2022-04-11T06:25:00.000Z,2022-04-11T06:26:00.000Z,109
2022-04-11T06:26:00.000Z,2022-04-11T06:27:00.000Z,92
2022-04-11T06:27:00.000Z,2022-04-11T06:28:00.000Z,86
2022-04-11T06:28:00.000Z,2022-04-11T06:29:00.000Z,82
2022-04-11T06:29:00.000Z,2022-04-11T06:30:00.000Z,73
2022-04-11T06:30:00.000Z,2022-04-11T06:31:00.000Z,99
2022-04-11T06:31:00.000Z,2022-04-11T06:32:00.000Z,110
2022-04-11T06:32:00.000Z,2022-04-11T06:33:00.000Z,104
2022-04-11T06:33:00.000Z,2022-04-11T06:34:00.000Z,79
2022-04-11T06:34:00.000Z,2022-04-11T06:35:00.000Z,81
2022-04-11T06:35:00.000Z,2022-04-11T06:36:00.000Z,92
2022-04-11T06:36:00.000Z,2022-04-11T06:37:00.000Z,101
2022-04-11T06:37:00.000Z,2022-04-11T06:38:00.000Z,83
2022-04-11T06:38:00.000Z,2022-04-11T06:39:00.000Z,92
2022-04-11T06:39:00.000Z,2022-04-11T06:40:00.000Z,97
2022-04-11T06:40:00.000Z,2022-04-11T06:41:00.000Z,78
2022-04-11T06:41:00.000Z,2022-04-11T06:42:00.000Z,91
2022-04-11T06:42:00.000Z,2022-04-11T06:43:00.000Z,76
2022-04-11T06:43:00.000Z,2022-04-11T06:44:00.000Z,97
2022-04-11T06:44:00.000Z,2022-04-11T06:45:00.000Z,87
2022-04-11T06:45:00.000Z,2022-04-11T06:46:00.000Z,109
2022-04-11T06:46:00.000Z,2022-04-11T06:47:00.000Z,105
2022-04-11T06:47:00.000Z,2022-04-11T06:48:00.000Z,108
2022-04-11T06:48:00.000Z,2022-04-11T06:49:00.000Z,89
2022-04-11T06:49:00.000Z,2022-04-11T06:50:00.000Z,105
2022-04-11T06:50:00.000Z,2022-04-11T06:51:00.000Z,108
2022-04-11T06:51:00.000Z,2022-04-11T06:52:00.000Z,83
2022-04-11T06:52:00.000Z,2022-04-11T06:53:00.000Z,97
2022-04-11T06:53:00.000Z,2022-04-11T06:54:00.000Z,87
2022-04-11T06:54:00.000Z,2022-04-11T06:55:00.000Z,77
2022-04-11T06:55:00.000Z,2022-04-11T06:56:00.000Z,82
2022-04-11T06:56:00.000Z,2022-04-11T06:57:00.000Z,96
2022-04-11T06:57:00.000Z,2022-04-11T06:58:00.000Z,117
2022-04-11T06:58:00.000Z,2022-04-11T06:59:00.000Z,96
2022-04-11T06:59:00.000Z,2022-04-11T07:00:00.000Z,107
2022-04-11T07:00:00.000Z,2022-04-11T07:01:00.000Z,123
2022-04-11T07:01:00.000Z,2022-04-11T07:02:00.000Z,108
2022-04-11T07:02:00.000Z,2022-04-11T07:03:00.000Z,112
2022-04-11T07:03:00.000Z,2022-04-11T07:04:00.000Z,108
2022-04-11T07:04:00.000Z,2022-04-11T07:05:00.000Z,108
2022-04-11T07:05:00.000Z,2022-04-11T07:06:00.000Z,86
2022-04-11T07:06:00.000Z,2022-04-11T07:07:00.000Z,87
2022-04-11T07:07:00.000Z,2022-04-11T07:08:00.000Z,100
2022-04-11T07:08:00.000Z,2022-04-11T07:09:00.000Z,72
2022-04-11T07:09:00.000Z,2022-04-11T07:10:00.000Z,105
2022-04-11T07:10:00.000Z,2022-04-11T07:11:00.000Z,95
2022-04-11T07:11:00.000Z,2022-04-11T07:12:00.000Z,110
2022-04-11T07:12:00.000Z,2022-04-11T07:13:00.000Z,85
2022-04-11T07:13:00.000Z,2022-04-11T07:14:00.000Z,81
2022-04-11T07:14:00.000Z,2022-04-11T07:15:00.000Z,71
2022-04-11T07:15:00.000Z,2022-04-11T07:16:00.000Z,82
2022-04-11T07:16:00.000Z,2022-04-11T07:17:00.000Z,95
2022-04-11T07:17:00.000Z,2022-04-11T07:18:00.000Z,87
2022-04-11T07:18:00.000Z,2022-04-11T07:19:00.000Z,95
2022-04-11T07:19:00.000Z,2022-04-11T07:20:00.000Z,85
2022-04-11T07:20:00.000Z,2022-04-11T07:21:00.000Z,99
2022-04-11T07:21:00.000Z,2022-04-11T07:22:00.000Z,96
2022-04-11T07:22:00.000Z,2022-04-11T07:23:00.000Z,83
2022-04-11T07:23:00.000Z,2022-04-11T07:24:00.000Z,87
2022-04-11T07:24:00.000Z,2022-04-11T07:25:00.000Z,89
2022-04-11T07:25:00.000Z,2022-04-11T07:26:00.000Z,94
2022-04-11T07:26:00.000Z,2022-04-11T07:27:00.000Z,88
2022-04-11T07:27:00.000Z,2022-04-11T07:28:00.000Z,109
2022-04-11T07:28:00.000Z,2022-04-11T07:29:00.000Z,81
2022-04-11T07:29:00.000Z,2022-04-11T07:30:00.000Z,98
2022-04-11T07:30:00.000Z,2022-04-11T07:31:00.000Z,103
2022-04-11T07:31:00.000Z,2022-04-11T07:32:00.000Z,102
2022-04-11T07:32:00.000Z,2022-04-11T07:33:00.000Z,114
2022-04-11T07:33:00.000Z,2022-04-11T07:34:00.000Z,122
2022-04-11T07:34:00.000Z,2022-04-11T07:35:00.000Z,102
2022-04-11T07:35:00.000Z,2022-04-11T07:36:00.000Z,84
2022-04-11T07:36:00.000Z,2022-04-11T07:37:00.000Z,87
2022-04-11T07:37:00.000Z,2022-04-11T07:38:00.000Z,84
2022-04-11T07:38:00.000Z,2022-04-11T07:39:00.000Z,97
2022-04-11T07:39:00.000Z,2022-04-11T07:40:00.000Z,87
2022-04-11T07:40:00.000Z,2022-04-11T07:41:00.000Z,79
2022-04-11T07:41:00.000Z,2022-04-11T07:42:00.000Z,87
2022-04-11T07:42:00.000Z,2022-04-11T07:43:00.000Z,83
2022-04-11T07:43:00.000Z,2022-04-11T07:44:00.000Z,98
2022-04-11T07:44:00.000Z,2022-04-11T07:45:00.000Z,74
2022-04-11T07:45:00.000Z,2022-04-11T07:46:00.000Z,91
2022-04-11T07:46:00.000Z,2022-04-11T07:47:00.000Z,77
2022-04-11T07:47:00.000Z,2022-04-11T07:48:00.000Z,84
2022-04-11T07:48:00.000Z,2022-04-11T07:49:00.000Z,84
2022-04-11T07:49:00.000Z,2022-04-11T07:50:00.000Z,76
2022-04-11T07:50:00.000Z,2022-04-11T07:51:00.000Z,80
2022-04-11T07:51:00.000Z,2022-04-11T07:52:00.000Z,82
2022-04-11T07:52:00.000Z,2022-04-11T07:53:00.000Z,78
2022-04-11T07:53:00.000Z,2022-04-11T07:54:00.000Z,72
2022-04-11T07:54:00.000Z,2022-04-11T07:55:00.000Z,79
2022-04-11T07:55:00.000Z,2022-04-11T07:56:00.000Z,79
2022-04-11T07:56:00.000Z,2022-04-11T07:57:00.000Z,88
2022-04-11T07:57:00.000Z,2022-04-11T07:58:00.000Z,90
2022-04-11T07:58:00.000Z,2022-04-11T07:59:00.000Z,104
2022-04-11T07:59:00.000Z,2022-04-11T08:00:00.000Z,74
2022-04-11T08:00:00.000Z,2022-04-11T08:01:00.000Z,89
2022-04-11T08:01:00.000Z,2022-04-11T08:02:00.000Z,66
2022-04-11T08:02:00.000Z,2022-04-11T08:03:00.000Z,69
2022-04-11T08:03:00.000Z,2022-04-11T08:04:00.000Z,77
2022-04-11T08:04:00.000Z,2022-04-11T08:05:00.000Z,93
2022-04-11T08:05:00.000Z,2022-04-11T08:06:00.000Z,82
2022-04-11T08:06:00.000Z,2022-04-11T08:07:00.000Z,84
2022-04-11T08:07:00.000Z,2022-04-11T08:08:00.000Z,74
2022-04-11T08:08:00.000Z,2022-04-11T08:09:00.000Z,90
2022-04-11T08:09:00.000Z,2022-04-11T08:10:00.000Z,77
2022-04-11T08:10:00.000Z,2022-04-11T08:11:00.000Z,81
2022-04-11T08:11:00.000Z,2022-04-11T08:12:00.000Z,73
2022-04-11T08:12:00.000Z,2022-04-11T08:13:00.000Z,66
2022-04-11T08:13:00.000Z,2022-04-11T08:14:00.000Z,60
2022-04-11T08:14:00.000Z,2022-04-11T08:15:00.000Z,77
2022-04-11T08:15:00.000Z,2022-04-11T08:16:00.000Z,103
2022-04-11T08:16:00.000Z,2022-04-11T08:17:00.000Z,90
2022-04-11T08:17:00.000Z,2022-04-11T08:18:00.000Z,78
2022-04-11T08:18:00.000Z,2022-04-11T08:19:00.000Z,88
2022-04-11T08:19:00.000Z,2022-04-11T08:20:00.000Z,68
2022-04-11T08:20:00.000Z,2022-04-11T08:21:00.000Z,84
2022-04-11T08:21:00.000Z,2022-04-11T08:22:00.000Z,84
2022-04-11T08:22:00.000Z,2022-04-11T08:23:00.000Z,75
2022-04-11T08:23:00.000Z,2022-04-11T08:24:00.000Z,69
2022-04-11T08:24:00.000Z,2022-04-11T08:25:00.000Z,75
2022-04-11T08:25:00.000Z,2022-04-11T08:26:00.000Z,89
2022-04-11T08:26:00.000Z,2022-04-11T08:27:00.000Z,86
2022-04-11T08:27:00.000Z,2022-04-11T08:28:00.000Z,71
2022-04-11T08:28:00.000Z,2022-04-11T08:29:00.000Z,82
2022-04-11T08:29:00.000Z,2022-04-11T08:30:00.000Z,69
2022-04-11T08:30:00.000Z,2022-04-11T08:31:00.000Z,97
2022-04-11T08:31:00.000Z,2022-04-11T08:32:00.000Z,61
2022-04-11T08:32:00.000Z,2022-04-11T08:33:00.000Z,84
2022-04-11T08:33:00.000Z,2022-04-11T08:34:00.000Z,96
2022-04-11T08:34:00.000Z,2022-04-11T08:35:00.000Z,77
2022-04-11T08:35:00.000Z,2022-04-11T08:36:00.000Z,85
2022-04-11T08:36:00.000Z,2022-04-11T08:37:00.000Z,68
2022-04-11T08:37:00.000Z,2022-04-11T08:38:00.000Z,85
2022-04-11T08:38:00.000Z,2022-04-11T08:39:00.000Z,89
2022-04-11T08:39:00.000Z,2022-04-11T08:40:00.000Z,67
2022-04-11T08:40:00.000Z,2022-04-11T08:41:00.000Z,81
2022-04-11T08:41:00.000Z,2022-04-11T08:42:00.000Z,66
2022-04-11T08:42:00.000Z,2022-04-11T08:43:00.000Z,63
2022-04-11T08:43:00.000Z,2022-04-11T08:44:00.000Z,74
2022-04-11T08:44:00.000Z,2022-04-11T08:45:00.000Z,73
2022-04-11T08:45:00.000Z,2022-04-11T08:46:00.000Z,78
2022-04-11T08:46:00.000Z,2022-04-11T08:47:00.000Z,70
2022-04-11T08:47:00.000Z,2022-04-11T08:48:00.000Z,69
2022-04-11T08:48:00.000Z,2022-04-11T08:49:00.000Z,72
2022-04-11T08:49:00.000Z,2022-04-11T08:50:00.000Z,83
2022-04-11T08:50:00.000Z,2022-04-11T08:51:00.000Z,71
2022-04-11T08:51:00.000Z,2022-04-11T08:52:00.000Z,63
2022-04-11T08:52:00.000Z,2022-04-11T08:53:00.000Z,75
2022-04-11T08:53:00.000Z,2022-04-11T08:54:00.000Z,71
2022-04-11T08:54:00.000Z,2022-04-11T08:55:00.000Z,63
2022-04-11T08:55:00.000Z,2022-04-11T08:56:00.000Z,68
2022-04-11T08:56:00.000Z,2022-04-11T08:57:00.000Z,80
2022-04-11T08:57:00.000Z,2022-04-11T08:58:00.000Z,83
2022-04-11T08:58:00.000Z,2022-04-11T08:59:00.000Z,69
2022-04-11T08:59:00.000Z,2022-04-11T09:00:00.000Z,61
2022-04-11T09:00:00.000Z,2022-04-11T09:01:00.000Z,97
2022-04-11T09:01:00.000Z,2022-04-11T09:02:00.000Z,75
2022-04-11T09:02:00.000Z,2022-04-11T09:03:00.000Z,86
2022-04-11T09:03:00.000Z,2022-04-11T09:04:00.000Z,90
2022-04-11T09:04:00.000Z,2022-04-11T09:05:00.000Z,89
2022-04-11T09:05:00.000Z,2022-04-11T09:06:00.000Z,92
2022-04-11T09:06:00.000Z,2022-04-11T09:07:00.000Z,84
2022-04-11T09:07:00.000Z,2022-04-11T09:08:00.000Z,72
2022-04-11T09:08:00.000Z,2022-04-11T09:09:00.000Z,76
2022-04-11T09:09:00.000Z,2022-04-11T09:10:00.000Z,98
2022-04-11T09:10:00.000Z,2022-04-11T09:11:00.000Z,79
2022-04-11T09:11:00.000Z,2022-04-11T09:12:00.000Z,85
2022-04-11T09:12:00.000Z,2022-04-11T09:13:00.000Z,82
2022-04-11T09:13:00.000Z,2022-04-11T09:14:00.000Z,86
2022-04-11T09:14:00.000Z,2022-04-11T09:15:00.000Z,96
2022-04-11T09:15:00.000Z,2022-04-11T09:16:00.000Z,79
2022-04-11T09:16:00.000Z,2022-04-11T09:17:00.000Z,85
2022-04-11T09:17:00.000Z,2022-04-11T09:18:00.000Z,78
2022-04-11T09:18:00.000Z,2022-04-11T09:19:00.000Z,64
2022-04-11T09:19:00.000Z,2022-04-11T09:20:00.000Z,92
2022-04-11T09:20:00.000Z,2022-04-11T09:21:00.000Z,84
2022-04-11T09:21:00.000Z,2022-04-11T09:22:00.000Z,89
2022-04-11T09:22:00.000Z,2022-04-11T09:23:00.000Z,55
2022-04-11T09:23:00.000Z,2022-04-11T09:24:00.000Z,72
2022-04-11T09:24:00.000Z,2022-04-11T09:25:00.000Z,78
2022-04-11T09:25:00.000Z,2022-04-11T09:26:00.000Z,90
2022-04-11T09:26:00.000Z,2022-04-11T09:27:00.000Z,72
2022-04-11T09:27:00.000Z,2022-04-11T09:28:00.000Z,62
2022-04-11T09:28:00.000Z,2022-04-11T09:29:00.000Z,84
2022-04-11T09:29:00.000Z,2022-04-11T09:30:00.000Z,85
2022-04-11T09:30:00.000Z,2022-04-11T09:31:00.000Z,95
2022-04-11T09:31:00.000Z,2022-04-11T09:32:00.000Z,81
2022-04-11T09:32:00.000Z,2022-04-11T09:33:00.000Z,93
2022-04-11T09:33:00.000Z,2022-04-11T09:34:00.000Z,75
2022-04-11T09:34:00.000Z,2022-04-11T09:35:00.000Z,87
2022-04-11T09:35:00.000Z,2022-04-11T09:36:00.000Z,82
2022-04-11T09:36:00.000Z,2022-04-11T09:37:00.000Z,80
2022-04-11T09:37:00.000Z,2022-04-11T09:38:00.000Z,69
2022-04-11T09:38:00.000Z,2022-04-11T09:39:00.000Z,78
2022-04-11T09:39:00.000Z,2022-04-11T09:40:00.000Z,78
2022-04-11T09:40:00.000Z,2022-04-11T09:41:00.000Z,87
2022-04-11T09:41:00.000Z,2022-04-11T09:42:00.000Z,88
2022-04-11T09:42:00.000Z,2022-04-11T09:43:00.000Z,74
2022-04-11T09:43:00.000Z,2022-04-11T09:44:00.000Z,103
2022-04-11T09:44:00.000Z,2022-04-11T09:45:00.000Z,90
2022-04-11T09:45:00.000Z,2022-04-11T09:46:00.000Z,97
2022-04-11T09:46:00.000Z,2022-04-11T09:47:00.000Z,86
2022-04-11T09:47:00.000Z,2022-04-11T09:48:00.000Z,82
2022-04-11T09:48:00.000Z,2022-04-11T09:49:00.000Z,71
2022-04-11T09:49:00.000Z,2022-04-11T09:50:00.000Z,68
2022-04-11T09:50:00.000Z,2022-04-11T09:51:00.000Z,88
2022-04-11T09:51:00.000Z,2022-04-11T09:52:00.000Z,98
2022-04-11T09:52:00.000Z,2022-04-11T09:53:00.000Z,81
2022-04-11T09:53:00.000Z,2022-04-11T09:54:00.000Z,88
2022-04-11T09:54:00.000Z,2022-04-11T09:55:00.000Z,102
2022-04-11T09:55:00.000Z,2022-04-11T09:56:00.000Z,69
2022-04-11T09:56:00.000Z,2022-04-11T09:57:00.000Z,88
2022-04-11T09:57:00.000Z,2022-04-11T09:58:00.000Z,80
2022-04-11T09:58:00.000Z,2022-04-11T09:59:00.000Z,72
2022-04-11T09:59:00.000Z,2022-04-11T10:00:00.000Z,93
2022-04-11T10:00:00.000Z,2022-04-11T10:01:00.000Z,125
2022-04-11T10:01:00.000Z,2022-04-11T10:02:00.000Z,93
2022-04-11T10:02:00.000Z,2022-04-11T10:03:00.000Z,77
2022-04-11T10:03:00.000Z,2022-04-11T10:04:00.000Z,75
2022-04-07T22:44:00.000Z,2022-04-07T22:45:00.000Z,54
2022-04-07T22:45:00.000Z,2022-04-07T22:46:00.000Z,64
2022-04-07T22:46:00.000Z,2022-04-07T22:47:00.000Z,62
2022-04-07T22:47:00.000Z,2022-04-07T22:48:00.000Z,72
2022-04-07T22:48:00.000Z,2022-04-07T22:49:00.000Z,79
2022-04-07T22:49:00.000Z,2022-04-07T22:50:00.000Z,71
2022-04-07T22:50:00.000Z,2022-04-07T22:51:00.000Z,59
2022-04-07T22:51:00.000Z,2022-04-07T22:52:00.000Z,66
2022-04-07T22:52:00.000Z,2022-04-07T22:53:00.000Z,53
2022-04-07T22:53:00.000Z,2022-04-07T22:54:00.000Z,68
2022-04-07T22:54:00.000Z,2022-04-07T22:55:00.000Z,46
2022-04-07T22:55:00.000Z,2022-04-07T22:56:00.000Z,81
2022-04-07T22:56:00.000Z,2022-04-07T22:57:00.000Z,52
2022-04-07T22:57:00.000Z,2022-04-07T22:58:00.000Z,65
2022-04-07T22:58:00.000Z,2022-04-07T22:59:00.000Z,81
2022-04-07T22:59:00.000Z,2022-04-07T23:00:00.000Z,58
